7.999444e-01, -1.768382e-02, -8.570481e-01, 8.747319e-01, -1.353592e-08, 1.700610e-06, -1.687074e-06, 1.000488e+00, -1.955335e-06, 4.812123e-08, 1.000008e+00, 7.496339e+01
8.000000e-01, 3.269443e-03, -8.676555e-01, 8.643861e-01, -5.465485e-08, 1.720518e-06, -1.665863e-06, 1.000489e+00, -1.955296e-06, 4.826238e-08, 1.000008e+00, 7.496332e+01
8.000556e-01, 2.422129e-02, -8.778820e-01, 8.536607e-01, -9.574638e-08, 1.739660e-06, -1.643913e-06, 1.000490e+00, -1.955253e-06, 4.840184e-08, 1.000008e+00, 7.496325e+01
8.001111e-01, 4.516252e-02, -8.877230e-01, 8.425605e-01, -1.367923e-07, 1.758027e-06, -1.621235e-06, 1.000491e+00, -1.955205e-06, 4.853978e-08, 1.000008e+00, 7.496318e+01
8.001667e-01, 6.608394e-02, -8.971743e-01, 8.310904e-01, -1.777743e-07, 1.775613e-06, -1.597839e-06, 1.000492e+00, -1.955154e-06, 4.867636e-08, 1.000008e+00, 7.496311e+01
8.002222e-01, 8.697637e-02, -9.062317e-01, 8.192553e-01, -2.186742e-07, 1.792409e-06, -1.573735e-06, 1.000493e+00, -1.955099e-06, 4.881176e-08, 1.000008e+00, 7.496303e+01
8.002778e-01, 1.078306e-01, -9.148912e-01, 8.070605e-01, -2.594740e-07, 1.808409e-06, -1.548935e-06, 1.000494e+00, -1.955040e-06, 4.894616e-08, 1.000008e+00, 7.496296e+01
8.003333e-01, 1.286376e-01, -9.231490e-01, 7.945114e-01, -3.001555e-07, 1.823604e-06, -1.523448e-06, 1.000495e+00, -1.954978e-06, 4.907974e-08, 1.000008e+00, 7.496289e+01
8.003889e-01, 1.493880e-01, -9.310014e-01, 7.816134e-01, -3.407008e-07, 1.837989e-06, -1.497288e-06, 1.000496e+00, -1.954911e-06, 4.921266e-08, 1.000008e+00, 7.496282e+01
8.004444e-01, 1.700729e-01, -9.384452e-01, 7.683722e-01, -3.810918e-07, 1.851556e-06, -1.470465e-06, 1.000497e+00, -1.954841e-06, 4.934512e-08, 1.000008e+00, 7.496275e+01
8.005000e-01, 1.906832e-01, -9.454768e-01, 7.547937e-01, -4.213108e-07, 1.864302e-06, -1.442991e-06, 1.000498e+00, -1.954768e-06, 4.947729e-08, 1.000008e+00, 7.496267e+01
